LAT,LON,YEAR,DOY,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M,PS,T2M_RANGE,ALLSKY_TOA_SW_DWN,ALLSKY_SFC_SW_DWN
15.65761,32.54961,2016,86,0,9.34,43.48,22.03,32.79,95.88,21.44,36.99,25.12
15.65761,32.54961,2016,87,0,8.59,45,26.12,34.87,95.77,18.88,37.07,25.28
15.65761,32.54961,2016,88,0,19.2,39.1,25.27,31.68,95.93,13.83,37.14,24.62
15.65761,32.54961,2016,89,0,13.98,37.97,22.47,29.68,96.07,15.51,37.21,24.81
15.65761,32.54961,2016,90,0,14.82,36.75,21.08,28.58,96.18,15.68,37.28,24.95
15.65761,32.54961,2016,91,0,10.5,36.11,20.43,27.71,96.15,15.68,37.34,25.36
15.65761,32.54961,2016,92,0,10.13,36.37,18.28,26.85,95.99,18.09,37.41,25.76
15.65761,32.54961,2016,93,0,15.4,37.81,16.95,27.7,95.93,20.86,37.47,25.88
15.65761,32.54961,2016,94,0,14.85,39.25,20.57,29.83,96.01,18.68,37.53,25.8
15.65761,32.54961,2016,95,0,13.46,39.68,21.5,30.42,96,18.17,37.59,25.85
15.65761,32.54961,2016,96,0,7.54,39.99,21,30.1,95.89,18.99,37.64,26.56
15.65761,32.54961,2016,97,0,6.03,40.31,19.78,30.02,95.84,20.53,37.7,25.93
15.65761,32.54961,2016,98,0,7.69,40.6,22.1,30.92,95.88,18.5,37.75,24.31
15.65761,32.54961,2016,99,0,18.4,39.88,22.11,31.03,95.96,17.77,37.8,25.53
15.65761,32.54961,2016,100,0,9.43,40.81,22.46,31.08,95.9,18.35,37.84,25.69
15.65761,32.54961,2016,101,0,8.32,41.94,20.78,31.53,95.81,21.16,37.89,26.55
15.65761,32.54961,2016,102,0,14.97,42.92,23.31,33.37,95.8,19.61,37.94,26.07
15.65761,32.54961,2016,103,0,19.74,41.96,25.97,33.63,95.82,15.99,37.98,25.38
15.65761,32.54961,2016,104,0,13.36,38.15,23.97,30.63,95.9,14.18,38.02,24.64
15.65761,32.54961,2016,105,0,10.07,36.13,19.97,27.44,96.04,16.16,38.06,26.83
15.65761,32.54961,2016,106,0,10.44,36.74,18.23,27.33,96.24,18.51,38.09,27.28
15.65761,32.54961,2016,107,0,15.65,36.75,21.06,28.44,96.19,15.69,38.13,26.4
15.65761,32.54961,2016,108,0,11.5,38.83,21.13,30.17,96.1,17.7,38.16,25.91
15.65761,32.54961,2016,109,0,14.25,39.35,22.76,31.3,96.03,16.59,38.19,22.84
15.65761,32.54961,2016,110,0,10.11,39.74,24.45,31.24,95.93,15.29,38.22,26.1
15.65761,32.54961,2016,111,0,8.27,39.57,20.05,29.78,96.05,19.53,38.25,26.73
15.65761,32.54961,2016,112,0,7.26,40.34,20.8,30.58,96.08,19.54,38.27,26.69
15.65761,32.54961,2016,113,0,6.28,41.03,21.7,31.05,95.99,19.33,38.3,25.19
15.65761,32.54961,2016,114,0,11.5,41.49,21.8,32.19,95.79,19.69,38.32,26.61
15.65761,32.54961,2016,115,0,15.83,42.01,25.45,33.37,95.65,16.57,38.34,25.97
15.65761,32.54961,2016,116,0,12.12,42.27,24.13,33.14,95.62,18.13,38.36,26.64
15.65761,32.54961,2016,117,0,13.4,43.21,24.19,33.83,95.62,19.02,38.38,25.22
15.65761,32.54961,2016,118,0,18.03,43.28,25.45,34.84,95.65,17.83,0.09,-99
15.65761,32.54961,2016,119,0,18.14,43.04,27.06,34.87,95.68,15.98,38.41,25.85
15.65761,32.54961,2016,120,0,11.85,41.49,25.43,33.06,95.79,16.07,38.42,26.04
15.65761,32.54961,2016,121,0,11.38,41.1,23.05,32.32,95.81,18.06,38.43,26.6
15.65761,32.54961,2016,122,0,19.91,41.63,25.17,33.77,95.81,16.47,38.44,25.26
15.65761,32.54961,2016,123,0,18.43,41.43,27.69,34.7,95.82,13.74,38.45,24.43
15.65761,32.54961,2016,124,0,23.02,42.31,27.77,35.06,95.86,14.54,38.45,25.34
15.65761,32.54961,2016,125,0,20.15,42.7,27.53,35.7,95.78,15.17,38.46,25.33
15.65761,32.54961,2016,126,0.01,32.92,41.59,29.23,35.14,95.85,12.37,38.47,23.39
15.65761,32.54961,2016,127,3.1,39.87,39.81,28.68,33.62,95.98,11.13,38.47,24.51
15.65761,32.54961,2016,128,0.74,36.62,40.34,26.87,33.31,96.04,13.47,38.47,25.05
15.65761,32.54961,2016,129,0,23.56,41.72,25.89,33.79,96.06,15.84,38.47,26.12
15.65761,32.54961,2016,130,0,20.54,42.26,26.14,34.23,96.03,16.11,38.48,25.81
15.65761,32.54961,2016,131,0.01,27.73,41.76,26.11,34.13,95.96,15.66,38.48,25.38
15.65761,32.54961,2016,132,0,28.33,41.8,27.24,34.3,95.95,14.56,38.48,25.92
15.65761,32.54961,2016,133,0.02,23.09,41.25,26.08,33.45,95.98,15.17,38.48,26.28
15.65761,32.54961,2016,134,0,13.54,41.55,23.41,32.94,95.96,18.13,38.47,26.11
15.65761,32.54961,2016,135,0,12.31,42.51,25.41,34.8,95.94,17.11,38.47,23
15.65761,32.54961,2016,136,0,13.25,43.89,27.35,35.73,95.95,16.54,38.47,25.52
15.65761,32.54961,2016,137,0,21.68,42.19,29.1,35.73,95.88,13.09,38.46,24.97
15.65761,32.54961,2016,138,0.19,34.31,43.3,28.39,35.66,95.86,14.91,38.46,25.12
15.65761,32.54961,2016,139,0.04,29.11,43.65,28.85,36.77,95.86,14.8,38.45,24.9
15.65761,32.54961,2016,140,0.03,27.93,43.74,30.67,37.32,95.85,13.07,38.45,25.09
15.65761,32.54961,2016,141,0,24.5,44.04,30.23,36.68,95.87,13.81,38.44,24.07
15.65761,32.54961,2016,142,0,21.98,43.22,28.58,35.06,95.98,14.64,38.43,25.84
15.65761,32.54961,2016,143,0,23.86,42.78,25.74,34.53,96,17.03,38.43,26.77
15.65761,32.54961,2016,144,0,23.88,43.6,27.04,35.5,96.07,16.57,38.42,26.45
15.65761,32.54961,2016,145,0,14.13,43.73,26.02,35.17,96.01,17.71,38.41,26.01
15.65761,32.54961,2016,146,0,14.98,42.61,26.22,34.28,95.99,16.38,38.4,25.6
15.65761,32.54961,2016,147,0.01,10.18,39.86,23.42,31.85,96.05,16.44,38.39,25.95
15.65761,32.54961,2016,148,0,9.77,40.3,23.71,31.86,96.14,16.58,38.38,26.81
15.65761,32.54961,2016,149,0,10.34,40.6,23.51,32.21,96.13,17.1,38.37,26.17
15.65761,32.54961,2016,150,0,11.11,40.33,23.58,32.16,96.13,16.75,38.36,26.14
15.65761,32.54961,2016,151,0,11.1,40.17,22.83,31.85,96.13,17.34,38.35,26.01
15.65761,32.54961,2016,152,0,9.53,41.83,24.7,33.22,96.08,17.12,38.34,26.38
15.65761,32.54961,2016,153,0,9.01,42.92,24.31,33.72,96.05,18.61,38.33,26.35
15.65761,32.54961,2016,154,0,8.61,44.08,25.59,34.65,95.95,18.49,38.32,26.23
15.65761,32.54961,2016,155,0,8.42,44.98,25.21,35.32,95.73,19.76,38.31,25.9
15.65761,32.54961,2016,156,0,9.08,45,26.72,36.16,95.61,18.28,38.3,26.02
15.65761,32.54961,2016,157,0,25.25,43.8,26.89,35.47,95.72,16.92,38.3,24.33
15.65761,32.54961,2016,158,0,37.51,40.53,28.96,34.58,95.99,11.58,38.29,24.47
15.65761,32.54961,2016,159,0,29.55,42.45,28.83,35.82,95.98,13.62,38.28,24.74
15.65761,32.54961,2016,160,0,34.78,42.54,28.78,35.5,95.91,13.75,38.27,23.35
15.65761,32.54961,2016,161,0,31.74,42.56,29.42,36.06,95.88,13.14,38.26,24.74
15.65761,32.54961,2016,162,0.11,32.46,42.13,29.24,35.78,95.93,12.89,38.25,23.83
15.65761,32.54961,2016,163,0,25.61,43.9,28.9,36.9,95.92,15,38.25,25
15.65761,32.54961,2016,164,0,21.69,44.52,29.67,37.59,95.87,14.85,38.24,24.98
15.65761,32.54961,2016,165,0,24.81,43.94,28.91,37.18,95.82,15.03,38.23,25.39
15.65761,32.54961,2016,166,0.04,31.3,42.88,30.6,36.1,95.93,12.28,38.22,21.94
15.65761,32.54961,2016,167,0.13,40.13,39.48,28.19,33.67,96.06,11.29,38.22,24.57
15.65761,32.54961,2016,168,0.02,39.59,38.78,27.5,33.42,96.01,11.29,38.21,24.28
15.65761,32.54961,2016,169,0,34.71,40.93,27.62,33.94,95.86,13.31,38.21,21.44
15.65761,32.54961,2016,170,0.01,33.77,40.77,27.39,34.05,95.86,13.38,38.2,24.83
15.65761,32.54961,2016,171,0.01,37.3,39.01,27.41,33.08,96.08,11.6,38.19,24.1
15.65761,32.54961,2016,172,0.31,38.93,38.09,26.44,32.21,96.21,11.64,38.19,24.57
15.65761,32.54961,2016,173,0.01,33.76,40.34,26.07,33.5,96.06,14.28,38.18,23.01
15.65761,32.54961,2016,174,0,28.92,41.52,27.76,34.84,95.9,13.76,38.18,24.7
15.65761,32.54961,2016,175,0.03,33.74,39.94,28.19,34.1,95.97,11.75,38.18,24.5
15.65761,32.54961,2016,176,0,33.26,40.97,27.74,34.39,95.81,13.24,38.17,24.56
15.65761,32.54961,2016,177,0.02,35.79,39.97,28.09,33.97,95.88,11.88,38.17,19.83
15.65761,32.54961,2016,178,7.85,37.86,40.8,27.77,33.99,96.06,13.02,38.16,24.07
15.65761,32.54961,2016,179,1.33,43.9,39,26.85,32.4,96.04,12.15,38.16,24.66
15.65761,32.54961,2016,180,0,39.98,39.02,26.22,32.44,95.93,12.8,38.16,23.75
15.65761,32.54961,2016,181,0,30.34,40.49,26.14,33.22,95.99,14.35,38.15,25.44
15.65761,32.54961,2016,182,0,28.46,39.97,26.46,33.07,96.13,13.51,38.15,23.98
15.65761,32.54961,2016,183,0,22.61,41.18,26.52,33.64,96.06,14.66,38.15,25.29
15.65761,32.54961,2016,184,0,21.74,42.03,25.66,33.94,95.96,16.37,38.15,25.22
15.65761,32.54961,2016,185,0,17.55,42.65,26.36,34.9,95.92,16.29,38.15,25.21
15.65761,32.54961,2016,186,0,18.39,42.64,27.2,35.4,95.86,15.44,38.15,24.42
15.65761,32.54961,2016,187,0.02,27.41,41.51,28.04,34.71,95.81,13.47,38.15,25.12
15.65761,32.54961,2016,188,0,25.12,42.24,27,34.73,95.73,15.23,38.14,24.18
15.65761,32.54961,2016,189,0.07,37.3,39.97,28.54,34.05,95.9,11.43,38.14,23.3
15.65761,32.54961,2016,190,4.86,50.08,35.99,26.78,30.72,96.11,9.21,38.14,22.27
15.65761,32.54961,2016,191,0.01,49.38,36.52,25.28,30.84,96.13,11.23,38.15,24.43
15.65761,32.54961,2016,192,3.47,49.23,36.29,26.44,31.17,96.14,9.86,38.15,20.57
15.65761,32.54961,2016,193,75.68,82.64,28.16,24.47,26.29,96.14,3.69,38.15,10.28
15.65761,32.54961,2016,194,0.86,68.33,32.43,23.8,27.77,96.16,8.63,38.15,23.34
15.65761,32.54961,2016,195,2.35,61.4,33.83,23.63,28.64,96.21,10.2,38.15,20.21
15.65761,32.54961,2016,196,1.45,61.95,33.83,24.32,28.72,96.09,9.5,38.15,23.25
15.65761,32.54961,2016,197,4.61,58.65,34.96,24.03,29.04,96.04,10.93,38.15,23.75
15.65761,32.54961,2016,198,11.09,68.42,32.78,24.35,28.04,96.06,8.43,38.15,23.07
15.65761,32.54961,2016,199,1.16,57.61,36.77,23.54,29.86,96,13.24,38.15,24.52
15.65761,32.54961,2016,200,0.2,54.22,37.72,24.43,30.65,95.85,13.29,38.15,24.31
15.65761,32.54961,2016,201,0.49,63.02,33.55,25.53,28.86,95.97,8.02,38.15,23.1
15.65761,32.54961,2016,202,0.17,55.75,36.19,24.26,29.73,96.06,11.93,38.15,22.54
15.65761,32.54961,2016,203,0.03,57.09,34.07,24.72,28.9,96.15,9.35,38.15,24.71
15.65761,32.54961,2016,204,0.01,50.04,37.31,23.92,30.46,96.05,13.39,38.14,24.19
15.65761,32.54961,2016,205,0,50.39,37.37,24.57,30.89,95.9,12.8,38.14,22.22
15.65761,32.54961,2016,206,0.03,43.11,35.48,25.72,29.76,95.79,9.76,38.14,22.55
15.65761,32.54961,2016,207,0.05,45.99,36.03,22.92,29.41,95.86,13.11,38.14,22.74
15.65761,32.54961,2016,208,0.08,48.83,37.02,24.18,30.55,95.94,12.84,38.13,24.64
15.65761,32.54961,2016,209,1.97,60.32,33.84,24.37,28.17,95.95,9.47,38.13,20.15
15.65761,32.54961,2016,210,4.06,61.86,34.51,23.07,28.35,95.79,11.44,38.12,23.67
15.65761,32.54961,2016,211,10.09,65.79,32.45,24.52,27.87,95.88,7.93,38.12,17.03
15.65761,32.54961,2016,212,3.3,70.43,31.26,23.59,27.14,96,7.67,38.11,22.88
15.65761,32.54961,2016,213,1.98,62.13,33.75,23.3,28.17,95.94,10.45,38.11,23.69
15.65761,32.54961,2016,214,1.63,61.23,34.59,23.52,28.47,95.96,11.06,38.1,20.07
15.65761,32.54961,2016,215,2.69,66.78,33.12,24.14,27.93,96.11,8.98,38.09,12.44
15.65761,32.54961,2016,216,7.67,71.67,31.26,24.07,27,95.99,7.19,38.08,21.35
15.65761,32.54961,2016,217,2.02,71.61,31.73,23.63,27.34,95.98,8.1,38.07,22.78
15.65761,32.54961,2016,218,1.05,69.52,31.72,23.43,27.49,96.17,8.29,38.06,23.61
15.65761,32.54961,2016,219,3.71,74.55,29.93,24.31,26.55,96.23,5.62,38.05,4.98
15.65761,32.54961,2016,220,0.02,58.77,35.11,22.75,28.76,96.04,12.36,38.04,24.46
15.65761,32.54961,2016,221,11.43,58.48,37.79,23.76,28.75,96.01,14.04,38.03,23.82
15.65761,32.54961,2016,222,39.25,78.93,30.55,22.82,25.45,96.2,7.73,38.02,20.24
15.65761,32.54961,2016,223,0.76,65.25,34.47,22.92,27.8,96.21,11.54,38,24.34
15.65761,32.54961,2016,224,2.13,63.87,34.11,22.78,28.11,96.21,11.33,37.99,22.83
15.65761,32.54961,2016,225,3.7,69.88,31.17,23.04,26.94,96.18,8.13,37.97,23.37
15.65761,32.54961,2016,226,2.16,62.46,33.94,23.22,28.2,96.13,10.72,37.95,23.88
15.65761,32.54961,2016,227,0.01,65.87,32.32,24.31,27.5,96.16,8.02,37.93,19.14
15.65761,32.54961,2016,228,0.04,54.87,37.31,22.43,29.18,96.02,14.87,37.91,24.55
15.65761,32.54961,2016,229,0.02,52.7,38.13,23.2,29.78,95.97,14.93,37.89,24.62
15.65761,32.54961,2016,230,0.28,59.38,36.22,24.39,29.35,96.01,11.84,37.87,14.43
15.65761,32.54961,2016,231,0.07,60.72,35.36,24.44,29.4,95.97,10.92,37.84,23.96
15.65761,32.54961,2016,232,10.09,63.21,35.06,24.74,28.94,95.98,10.33,37.81,22.71
15.65761,32.54961,2016,233,2.99,73.27,31.15,23.78,26.93,96.14,7.37,37.79,7.69
15.65761,32.54961,2016,234,2.09,67.41,32.11,22.91,27.28,96.26,9.21,37.76,22.22
15.65761,32.54961,2016,235,1.89,57.3,35.06,22.6,28.67,96.24,12.46,37.73,23.98
15.65761,32.54961,2016,236,0.14,51.97,36.43,23.47,29.81,96.1,12.96,37.69,16.86
15.65761,32.54961,2016,237,0.01,49.02,38.69,23.85,31.24,95.95,14.85,37.66,24.15
15.65761,32.54961,2016,238,0.03,49.15,35.56,24.42,29.45,96,11.15,37.62,23.44
15.65761,32.54961,2016,239,0.02,54.98,36.65,23.77,29.57,96.08,12.89,37.59,24.43
15.65761,32.54961,2016,240,0.01,47.32,37.86,23.41,30.3,96.09,14.45,37.55,24.39
15.65761,32.54961,2016,241,0.01,44.39,38.66,23.84,30.31,96.02,14.82,37.51,24.26
15.65761,32.54961,2016,242,0.1,48.14,37.92,23.26,29.79,95.87,14.66,37.46,24.19
15.65761,32.54961,2016,243,0.61,59.49,36.49,24.23,29.78,95.92,12.26,37.42,22.81
15.65761,32.54961,2016,244,1.09,57.2,35.66,24.34,30.02,96.07,11.32,37.37,23.43
15.65761,32.54961,2016,245,0.41,52.19,37.81,24.96,30.79,95.95,12.85,-99,-99
15.65761,32.54961,2016,246,0,46.5,38.24,24.45,30.72,95.92,13.78,37.28,24.27
15.65761,32.54961,2016,247,0.14,50.82,37.5,24.94,30.37,95.93,12.55,37.23,24.23
15.65761,32.54961,2016,248,0.35,53.84,36.87,25.5,30.31,96.13,11.37,37.18,23.55
15.65761,32.54961,2016,249,0.01,51.51,38.21,24.17,31.14,96.22,14.04,37.12,24.04
15.65761,32.54961,2016,250,0,41.23,40.49,25.96,32.59,96.04,14.53,37.07,24.18
15.65761,32.54961,2016,251,0.05,50.39,38.4,25.25,30.98,95.98,13.15,37.01,24.01
15.65761,32.54961,2016,252,0.15,57.16,35.26,24.97,29.47,96.14,10.3,36.95,18.85
15.65761,32.54961,2016,253,0.08,56.61,35.04,24.35,29.13,96.18,10.68,36.89,23.28
15.65761,32.54961,2016,254,0.11,55.73,36.72,24.15,28.96,96.22,12.56,36.83,20.68
15.65761,32.54961,2016,255,0,55.93,35.71,23.75,29.16,96.2,11.96,36.76,21.59
15.65761,32.54961,2016,256,0,47.91,38.46,24.7,30.64,96.01,13.76,36.7,23.73
15.65761,32.54961,2016,257,0,42.93,40.03,23.84,31.19,95.93,16.19,36.63,24.57
15.65761,32.54961,2016,258,0.03,44.56,39.06,24.27,30.89,95.93,14.8,36.56,24.13
15.65761,32.54961,2016,259,0.06,43.2,38.39,24.37,30.69,95.92,14.02,36.48,23.84
15.65761,32.54961,2016,260,8.27,50.24,37.97,24.5,30.65,95.92,13.48,36.41,20.72
15.65761,32.54961,2016,261,3.4,57.97,35.86,24.2,29.5,96.06,11.66,36.33,14.2
15.65761,32.54961,2016,262,0.48,58.45,35.33,24.15,29.27,96.18,11.17,36.26,23.3
15.65761,32.54961,2016,263,0.02,52.14,37.23,23.76,30.19,96.02,13.47,36.18,23.34
15.65761,32.54961,2016,264,0.03,53.62,35.53,25.38,29.69,95.98,10.15,36.09,21.02
15.65761,32.54961,2016,265,0.21,50.99,36.94,23.96,30.11,96.06,12.99,36.01,17.38
15.65761,32.54961,2016,266,0,48.37,38.69,24.21,31.14,96.1,14.48,35.93,23.54
15.65761,32.54961,2016,267,0,44.13,40.55,24.35,32.2,95.96,16.19,35.84,23.11
15.65761,32.54961,2016,268,0,40.5,39.7,25.39,31.91,95.89,14.31,35.75,23.76
15.65761,32.54961,2016,269,0.01,28.05,38.93,22.87,30.83,95.87,16.05,35.66,23.82
15.65761,32.54961,2016,270,0.01,30.12,36.41,22.54,29.78,95.95,13.87,35.57,17.93
15.65761,32.54961,2016,271,0.03,33,40.3,24.27,32.09,95.97,16.03,35.47,23.25
15.65761,32.54961,2016,272,0.04,42.13,38.9,24.51,31.62,96.13,14.39,35.38,22.93
15.65761,32.54961,2016,273,0,43.34,38.9,24.66,31.72,96.07,14.24,35.28,22.66
15.65761,32.54961,2016,274,0,31.64,40.8,25.14,32.41,95.87,15.66,35.18,23.09
15.65761,32.54961,2016,275,0.01,37.36,39.9,24.08,31.97,95.73,15.83,35.08,23.99
15.65761,32.54961,2016,276,0.03,39.99,39.83,25.68,32.76,95.75,14.15,34.98,23.72
15.65761,32.54961,2016,277,1.07,42.33,39.63,26.24,32.71,95.92,13.39,34.88,22.13
15.65761,32.54961,2016,278,1.97,52.17,36.22,27.06,31,95.99,9.16,34.78,23.1
15.65761,32.54961,2016,279,0.12,42.64,38.95,24.53,32.02,95.89,14.43,34.67,21.76
15.65761,32.54961,2016,280,0.01,43.61,38.36,25.47,31.67,95.87,12.89,34.56,23.55
15.65761,32.54961,2016,281,0,39.06,39.84,24.81,32.28,95.93,15.04,34.46,23.39
15.65761,32.54961,2016,282,0,32.72,40.61,23.96,31.93,95.97,16.65,34.35,23.64
15.65761,32.54961,2016,283,0,25.64,40.46,22.87,31.3,96,17.59,34.24,24.1
15.65761,32.54961,2016,284,0,23.54,40.12,23,31.18,95.99,17.12,34.13,23.88
15.65761,32.54961,2016,285,0,21.51,39.45,23.3,31.27,96.02,16.14,34.01,23.21
15.65761,32.54961,2016,286,0,29.3,39.47,22.36,30.86,96.07,17.1,33.9,23.75
15.65761,32.54961,2016,287,0,33.38,39.24,23.33,31.48,96.05,15.91,33.79,23.47
15.65761,32.54961,2016,288,0.04,35.33,39.52,24.54,31.9,96.03,14.99,33.67,23.04
15.65761,32.54961,2016,289,0.39,36.85,39.02,24.81,31.98,96.03,14.2,33.55,22.56
15.65761,32.54961,2016,290,0.34,36.09,38.89,25.17,32.22,95.95,13.72,33.44,22.64
15.65761,32.54961,2016,291,0.01,27.53,40.04,26.94,33.22,95.91,13.1,33.32,22.57
15.65761,32.54961,2016,292,0,28.81,39.44,26.32,32.9,95.9,13.11,33.2,22.21
15.65761,32.54961,2016,293,0,23.85,39.51,26.15,32.57,95.96,13.36,33.08,22.47
15.65761,32.54961,2016,294,0,27.4,39.54,25.2,32.71,95.9,14.34,32.96,22.15
15.65761,32.54961,2016,295,0,23.67,39.11,26.81,32.23,95.97,12.3,32.84,22.21
15.65761,32.54961,2016,296,0,22.78,38.43,23.23,30.53,96.13,15.2,32.72,22.26
15.65761,32.54961,2016,297,0,23.02,38.31,23.03,30.46,96.15,15.28,32.59,22.14
15.65761,32.54961,2016,298,0,23.21,38.62,24.41,31.08,96.06,14.21,32.47,22.02
15.65761,32.54961,2016,299,0,21.47,38.18,22.71,30.24,95.9,15.48,32.35,21.79
15.65761,32.54961,2016,300,0,19.58,36.78,23.39,29.52,95.86,13.38,32.23,16.26
15.65761,32.54961,2016,301,0,21.97,34.79,23.11,28.72,96.18,11.68,32.1,16.39
15.65761,32.54961,2016,302,0,22.66,36.41,23.94,29.81,96.32,12.47,31.98,21.29
15.65761,32.54961,2016,303,0,23.33,37.13,24.23,30.02,96.21,12.9,31.86,21.37
15.65761,32.54961,2016,304,0,24.88,38.38,23.26,30.24,96.13,15.12,31.74,21.51
15.65761,32.54961,2016,305,0,24.91,38.99,22.46,30.47,96.17,16.53,31.62,21.79
15.65761,32.54961,2016,306,0,24.38,38.5,23.3,30.43,96.18,15.2,31.5,22.08
15.65761,32.54961,2016,307,0,25.52,37.11,22.26,29.05,96.17,14.85,31.38,22.04
15.65761,32.54961,2016,308,0,26.75,36.67,21.57,28.66,96.31,15.1,31.26,22.1
15.65761,32.54961,2016,309,0,28.18,36.75,21.93,28.7,96.46,14.82,31.14,21.81
15.65761,32.54961,2016,310,0,28.61,36.15,21.55,28.24,96.44,14.6,31.02,22.02
15.65761,32.54961,2016,311,0,24.95,35.24,21.1,27.41,96.39,14.14,30.9,21.85
15.65761,32.54961,2016,312,0,30.05,35.15,20.46,27.27,96.39,14.7,30.79,21.77
15.65761,32.54961,2016,313,0,18.6,35.51,19.18,26.77,96.42,16.33,30.67,22.06
15.65761,32.54961,2016,314,0,27.6,37.32,19.91,28.33,96.35,17.41,30.56,21.36
15.65761,32.54961,2016,315,0,29.23,37.46,21.44,28.97,96.19,16.02,30.44,20.9
15.65761,32.54961,2016,316,0,27.36,37.63,22.11,29.26,96.01,15.53,30.33,20.73
15.65761,32.54961,2016,317,0,22.86,37.77,21.01,28.76,96,16.75,30.22,20.99
15.65761,32.54961,2016,318,0,21.1,37.63,20.49,28.27,96.05,17.14,30.11,21.21
15.65761,32.54961,2016,319,0,17.78,37.88,19.55,28.11,96.08,18.33,30,21.43
15.65761,32.54961,2016,320,0,16.71,37.62,19.36,27.93,96.04,18.26,29.9,21.38
15.65761,32.54961,2016,321,0,21.83,36.77,19.73,27.67,95.95,17.04,29.79,20.87
15.65761,32.54961,2016,322,0,23.99,36.44,20.05,27.7,95.97,16.39,29.69,20.91
15.65761,32.54961,2016,323,0,25.87,36.48,19.54,27.3,96.14,16.94,29.59,20.62
15.65761,32.54961,2016,324,0,26.97,36.87,20.05,27.87,96.18,16.82,29.49,20.34
15.65761,32.54961,2016,325,0,25.17,36.56,20.96,28.12,96.1,15.6,29.39,20.22
15.65761,32.54961,2016,326,0,21.54,36.52,20.37,27.76,96.1,16.15,29.3,20.34
15.65761,32.54961,2016,327,0,21.58,36.67,19.09,27.09,96.16,17.59,29.21,20.72
15.65761,32.54961,2016,328,0,29.89,35.48,19.91,27.11,96.24,15.58,29.12,20.2
15.65761,32.54961,2016,329,0,23.36,32.14,18.98,24.67,96.27,13.16,29.03,20.45
15.65761,32.54961,2016,330,0,22.27,31.37,15.56,22.84,96.21,15.82,28.94,20.72
15.65761,32.54961,2016,331,0,22.12,31.91,15.56,22.96,96.23,16.35,28.86,20.5
15.65761,32.54961,2016,332,0,20.24,32.78,15.32,23.42,96.28,17.46,28.78,20.13
15.65761,32.54961,2016,333,0,19.21,33.68,15.56,24.13,96.24,18.12,28.7,20.33
15.65761,32.54961,2016,334,0,22.12,35.12,16.8,25.42,96.26,18.32,28.63,19.96
15.65761,32.54961,2016,335,0,29.91,36.2,19.08,27.06,96.24,17.12,28.56,19.81
15.65761,32.54961,2016,336,0,27.64,36.27,19.91,27.41,96.22,16.36,28.49,19.9
15.65761,32.54961,2016,337,0,26.45,32.19,18.32,24.59,96.51,13.87,28.42,19.72
15.65761,32.54961,2016,338,0,34.08,34.3,16.94,25.34,96.45,17.35,28.36,19.2
15.65761,32.54961,2016,339,0,27.69,37.04,19.62,27.37,96.32,17.41,28.3,19.49
15.65761,32.54961,2016,340,0,26.16,36.85,20.14,27.54,96.32,16.72,28.25,19.63
15.65761,32.54961,2016,341,0,33.95,34.78,19.87,26.76,96.32,14.91,28.2,19.76
15.65761,32.54961,2016,342,0,29.81,33.07,17.8,24.9,96.41,15.27,28.15,19.86
15.65761,32.54961,2016,343,0,27.03,32.78,16.63,24.33,96.51,16.16,28.1,19.82
15.65761,32.54961,2016,344,0,31.01,33.04,17.35,24.67,96.47,15.69,28.06,20.17
15.65761,32.54961,2016,345,0,31.54,32.49,17.28,24.37,96.45,15.21,28.02,19.74
15.65761,32.54961,2016,346,0,26.94,32.39,16.5,23.8,96.45,15.88,27.99,19.9
15.65761,32.54961,2016,347,0,33.58,32.94,16.84,24.36,96.38,16.1,27.96,19.57
15.65761,32.54961,2016,348,0,20.92,32.22,17.03,23.58,96.36,15.19,27.93,20.02
15.65761,32.54961,2016,349,0,17.43,30.83,14.42,21.9,96.44,16.4,27.9,19.94
15.65761,32.54961,2016,350,0,26.6,29.51,13.73,20.9,96.58,15.78,27.88,19.84
15.65761,32.54961,2016,351,0,27.55,29.71,13.51,20.96,96.64,16.2,27.87,19.01
15.65761,32.54961,2016,352,0,32.73,31.23,14.23,22.23,96.61,17,27.85,19.62
15.65761,32.54961,2016,353,0,33.87,32,15.62,23.31,96.44,16.38,27.84,19.65
15.65761,32.54961,2016,354,0,38.27,32,17.36,24.05,96.4,14.64,27.84,19.84
15.65761,32.54961,2016,355,0,38.7,31.86,17.92,24.02,96.4,13.94,27.84,19.56
15.65761,32.54961,2016,356,0,33.74,31.84,15.6,23,96.34,16.24,27.84,19.53
15.65761,32.54961,2016,357,0,22.46,33.17,15.09,23.31,96.34,18.08,27.84,19.65
15.65761,32.54961,2016,358,0,33.26,35.92,16.1,25.4,96.17,19.82,27.85,19.34
15.65761,32.54961,2016,359,0,34.75,35.72,18.55,26,96.12,17.17,27.87,19.32
15.65761,32.54961,2016,360,0,34.39,30.51,16.15,22.45,96.32,14.35,27.88,19.2
15.65761,32.54961,2016,361,0,37.52,31.51,14.84,22.57,96.39,16.67,27.9,19.12
15.65761,32.54961,2016,362,0,36.72,30.58,14.69,22.12,96.49,15.89,27.93,19.09
15.65761,32.54961,2016,363,0,36.55,31.9,14.8,22.71,96.38,17.1,27.96,19.3
15.65761,32.54961,2016,364,0,26.92,29.98,14.8,21.65,96.53,15.18,27.99,19.56
15.65761,32.54961,2016,365,0,27.9,31.41,14.02,21.89,96.53,17.4,28.02,19.93
