LAT,LON,YEAR,MO,DY,T2M_RANGE,T2MWET,T2M_MAX,T2M_MIN,T2M,PRECTOT,QV2M,RH2M
15.55131,32.53211,2015,10,11,14.88,9.43,41,26.11,33.46,0,7.72,22.97
15.55131,32.53211,2015,10,12,15.3,8.46,40.92,25.62,33.62,0,7.22,21.31
15.55131,32.53211,2015,10,13,13.39,13.62,40.57,27.19,34.23,0,10.46,29.76
15.55131,32.53211,2015,10,14,11.51,13.14,40.24,28.74,34.78,0.01,10.16,28.05
15.55131,32.53211,2015,10,15,13.09,8.23,42.11,29.02,35.2,0,7.15,19.3
15.55131,32.53211,2015,10,16,15.07,9.03,41.77,26.71,34.62,0,7.75,21.59
15.55131,32.53211,2015,10,17,12.03,14.85,40.06,28.04,34.03,0.01,11.22,32.28
15.55131,32.53211,2015,10,18,11.94,14.85,40.66,28.72,34.76,0,11.09,30.64
15.55131,32.53211,2015,10,19,10.86,14.06,40.23,29.37,34.2,0,10.56,30.13
15.55131,32.53211,2015,10,20,11.15,12.46,39.64,28.49,33.59,0,9.42,27.83
15.55131,32.53211,2015,10,21,10.97,13.29,39.51,28.54,33.82,0.03,10.07,29.31
15.55131,32.53211,2015,10,22,11.34,12.7,39.78,28.44,34.15,0.05,9.74,27.82
15.55131,32.53211,2015,10,23,11.78,14.48,39.99,28.21,33.93,0.08,10.89,31.48
15.55131,32.53211,2015,10,24,12.16,15.97,40.33,28.16,34.29,0.18,11.9,33.7
15.55131,32.53211,2015,10,25,10.45,16.35,39.27,28.82,33.77,0.24,12.27,35.79
15.55131,32.53211,2015,10,26,11.6,12.24,40.37,28.77,34.13,0.02,9.68,27.74
15.55131,32.53211,2015,10,27,11.86,6.47,38.43,26.57,31.9,0,6.4,20.82
15.55131,32.53211,2015,10,28,13.01,4.64,36.7,23.69,29.7,0,5.52,20.36
15.55131,32.53211,2015,10,29,13.89,1.69,34.89,21,27.63,0,4.46,18.59
15.55131,32.53211,2015,10,30,15.04,-0.82,34.89,19.85,27.12,0,3.7,15.92
15.55131,32.53211,2015,10,31,16.48,-0.6,36.39,19.91,27.87,0,3.75,15.43
15.55131,32.53211,2015,11,1,15.9,6.64,37.13,21.24,29.08,0,6.58,25.17
15.55131,32.53211,2015,11,2,15.19,5.64,37.53,22.34,29.44,0,6.04,22.6
15.55131,32.53211,2015,11,3,16.33,1.91,36.77,20.44,28.07,0,4.54,18.4
15.55131,32.53211,2015,11,4,14.76,4.13,35.18,20.42,27.32,0,5.32,22.55
15.55131,32.53211,2015,11,5,14.31,2.66,34.07,19.76,26.53,0,4.77,21.24
15.55131,32.53211,2015,11,6,13.95,1.53,33.76,19.81,26.17,0,4.4,19.99
15.55131,32.53211,2015,11,7,16.23,2.63,35.41,19.18,26.95,0,4.91,21.29
15.55131,32.53211,2015,11,8,15.44,4.77,35.78,20.35,27.67,0,5.8,24.13
15.55131,32.53211,2015,11,9,15.19,1.11,34.62,19.42,26.44,0,4.27,19.13
15.55131,32.53211,2015,11,10,15.39,1.92,32.43,17.03,24.21,0,4.55,23.24
15.55131,32.53211,2015,11,11,15.11,0.36,31.4,16.29,23.24,0,4.05,21.94
15.55131,32.53211,2015,11,12,17.59,-0.3,33.36,15.76,24.1,0,3.87,19.93
15.55131,32.53211,2015,11,13,17.19,3.95,35.74,18.55,26.67,0,5.25,23.17
15.55131,32.53211,2015,11,14,17.81,1.38,36.93,19.13,27.44,0,4.37,18.41
15.55131,32.53211,2015,11,15,18.09,7.57,37.89,19.79,28.74,0,7.07,27.51
15.55131,32.53211,2015,11,16,14.72,2.59,35.92,21.2,27.94,0,4.77,19.51
15.55131,32.53211,2015,11,17,13.65,4.25,33.36,19.71,25.88,0,5.39,24.9
15.55131,32.53211,2015,11,18,14.51,1.8,31.64,17.12,23.78,0,4.5,23.63
15.55131,32.53211,2015,11,19,16.86,2.77,33,16.14,24.1,0,4.84,24.85
15.55131,32.53211,2015,11,20,16.4,5.38,34.15,17.75,25.36,0,5.82,27.69
15.55131,32.53211,2015,11,21,17.09,3.05,35.01,17.92,25.88,0,4.93,22.72
15.55131,32.53211,2015,11,22,17.27,3.41,35.42,18.15,26.24,0,5.09,23
15.55131,32.53211,2015,11,23,15.97,2.2,34.4,18.43,25.57,0,4.62,21.75
15.55131,32.53211,2015,11,24,16.47,0.56,33.29,16.83,24.12,0,4.1,21.05
15.55131,32.53211,2015,11,25,16.16,-1.36,31.01,14.85,22.05,0,3.57,20.76
15.55131,32.53211,2015,11,26,19.03,-0.64,33.43,14.4,23.46,0,3.78,20.14
15.55131,32.53211,2015,11,27,18.69,-0.93,35.62,16.93,25.74,0,3.67,17.09
15.55131,32.53211,2015,11,28,17.3,3.67,36.52,19.23,27.18,0,5.24,22.46
15.55131,32.53211,2015,11,29,15.86,10.32,35.99,20.12,27.52,0,8.27,34.65
15.55131,32.53211,2015,11,30,15.73,9.57,36.43,20.7,27.99,0,7.86,32.01
15.55131,32.53211,2015,12,1,13.75,6.8,33.43,19.68,26.31,0.4,6.4,28.87
15.55131,32.53211,2015,12,2,9.33,8.48,28.96,19.63,23.65,4.58,7.28,38.54
15.55131,32.53211,2015,12,3,12.99,7.55,30.11,17.12,23.23,0,6.85,37.19
15.55131,32.53211,2015,12,4,15.06,8.7,32.08,17.02,24.41,0,7.69,38.82
15.55131,32.53211,2015,12,5,12.45,2.93,30.14,17.69,23.08,0,4.89,26.77
15.55131,32.53211,2015,12,6,14.19,0.68,29.24,15.05,21.1,0,4.13,25.6
15.55131,32.53211,2015,12,7,16.73,4.06,30.14,13.41,21.37,0,5.42,32.96
15.55131,32.53211,2015,12,8,13.27,4.12,28.58,15.3,21.02,0,5.38,33.42
15.55131,32.53211,2015,12,9,16.4,0.08,29.8,13.4,20.95,0,3.97,24.75
15.55131,32.53211,2015,12,10,16.84,-0.06,29.41,12.57,20.46,0,3.94,25.4
15.55131,32.53211,2015,12,11,16.09,-0.85,28.53,12.44,19.69,0,3.68,24.88
15.55131,32.53211,2015,12,12,16,-2.02,27.02,11.02,18.29,0,3.36,24.78
15.55131,32.53211,2015,12,13,14.97,0.09,25.45,10.47,17.46,0,3.95,30.7
15.55131,32.53211,2015,12,14,13.98,-1.95,23.97,9.99,16.32,0,3.41,28.48
15.55131,32.53211,2015,12,15,16.46,-0.13,26.24,9.78,17.49,0,3.9,30.27
15.55131,32.53211,2015,12,16,17.07,1.53,27.65,10.58,18.64,0,4.42,31.82
15.55131,32.53211,2015,12,17,14.78,0.41,26.66,11.87,18.7,0,4.05,29.1
15.55131,32.53211,2015,12,18,14.86,-2.2,26.44,11.58,18.26,0,3.31,24.48
15.55131,32.53211,2015,12,19,15.88,-2.16,27.12,11.23,18.43,0,3.33,24.34
15.55131,32.53211,2015,12,20,16.75,-0.15,28.47,11.72,19.21,0,3.95,27.51
15.55131,32.53211,2015,12,21,17.14,2.97,28.85,11.7,19.72,0,5.04,33.94
15.55131,32.53211,2015,12,22,16.2,2.2,28.39,12.19,19.75,0,4.7,31.58
15.55131,32.53211,2015,12,23,15.22,-1.03,27.57,12.34,19.33,0,3.64,25.16
15.55131,32.53211,2015,12,24,14.52,-3.6,26.48,11.97,18.26,0,2.95,21.85
15.55131,32.53211,2015,12,25,16.63,-2.05,26.95,10.32,17.93,0,3.34,25.29
15.55131,32.53211,2015,12,26,15.93,-0.07,26.66,10.73,18.05,0,3.97,29.69
15.55131,32.53211,2015,12,27,16.72,-0.76,27.41,10.69,18.19,0,3.72,27.6
15.55131,32.53211,2015,12,28,19.51,0.08,30.37,10.86,19.92,0,3.97,26.38
15.55131,32.53211,2015,12,29,17.64,1.83,31.15,13.5,21.56,0,4.54,27.3
15.55131,32.53211,2015,12,30,13.95,-1.15,26.97,13.03,19.16,0,3.59,25.06
15.55131,32.53211,2015,12,31,16.9,-0.65,27.47,10.57,18.24,0,3.75,27.69
15.55131,32.53211,2016,1,1,15.6,-0.52,26.66,11.06,18.16,0,3.76,27.99
15.55131,32.53211,2016,1,2,15.17,-1.42,26.13,10.96,17.92,0,3.51,26.55
15.55131,32.53211,2016,1,3,17.17,2.1,27.97,10.8,18.66,0,4.64,33.46
15.55131,32.53211,2016,1,4,17.14,-0.38,28.65,11.51,19.38,0,3.83,26.35
15.55131,32.53211,2016,1,5,17.61,-0.27,29.86,12.24,20.07,0,3.85,25.38
15.55131,32.53211,2016,1,6,19.15,1.27,30.81,11.65,20.58,0,4.42,28.2
15.55131,32.53211,2016,1,7,19.24,0.22,31.58,12.34,21.15,0,4.02,24.77
15.55131,32.53211,2016,1,8,17.24,-0.58,31.04,13.8,21.57,0,3.82,22.95
15.55131,32.53211,2016,1,9,16.59,-4.14,29.41,12.82,20.16,0,2.85,18.71
15.55131,32.53211,2016,1,10,17.68,-0.73,29.58,11.9,19.98,0,3.81,25.2
15.55131,32.53211,2016,1,11,18.32,0.53,31.15,12.83,21.11,0,4.09,25.23
15.55131,32.53211,2016,1,12,17.87,2,31.21,13.33,21.54,0,4.56,27.41
15.55131,32.53211,2016,1,13,17.48,2.75,31.84,14.36,22.29,0,4.82,27.69
15.55131,32.53211,2016,1,14,16.43,4.03,31.83,15.4,22.77,0,5.34,29.77
15.55131,32.53211,2016,1,15,16.68,-1.64,30.74,14.06,21.51,0,3.47,20.91
15.55131,32.53211,2016,1,16,18.28,-3.72,30.7,12.42,20.73,0,2.93,18.55
15.55131,32.53211,2016,1,17,19.33,-4.19,31.44,12.11,20.91,0,2.83,17.66
15.55131,32.53211,2016,1,18,16.76,-7.56,29.15,12.39,19.69,0,2.09,14.08
15.55131,32.53211,2016,1,19,15.97,-5.62,26.32,10.35,17.42,0,2.5,19.49
15.55131,32.53211,2016,1,20,19.93,-2.81,29.04,9.11,18.38,0,3.27,23.96
15.55131,32.53211,2016,1,21,18.89,0.5,30.94,12.05,20.5,0,4.11,26.34
15.55131,32.53211,2016,1,22,19.05,0.55,31.59,12.54,21.25,0,4.11,25.15
15.55131,32.53211,2016,1,23,17.79,-1.11,30.36,12.56,20.46,0,3.62,23.29
15.55131,32.53211,2016,1,24,15.32,-3.09,26.65,11.33,18.29,0,3.08,22.79
15.55131,32.53211,2016,1,25,15.08,-2.12,25.76,10.68,17.46,0,3.33,25.96
15.55131,32.53211,2016,1,26,14.57,-5.7,24.07,9.5,16.05,0,2.47,21.09
15.55131,32.53211,2016,1,27,15.01,-5.69,23.39,8.38,15.23,0,2.47,22.25
15.55131,32.53211,2016,1,28,15.91,-6.41,23.07,7.17,14.49,0,2.32,21.92
15.55131,32.53211,2016,1,29,17.7,-3.57,24.55,6.84,15.38,0,2.97,26.47
15.55131,32.53211,2016,1,30,17.62,-1.03,25.63,8.01,16.46,0,3.64,30.21
15.55131,32.53211,2016,1,31,18.27,-0.1,27.69,9.42,18.05,0,3.91,29.32
15.55131,32.53211,2016,2,1,17.99,-4.2,28.38,10.39,18.66,0,2.83,20.4
15.55131,32.53211,2016,2,2,18.56,-4.3,28.92,10.36,18.99,0,2.79,19.7
15.55131,32.53211,2016,2,3,19.4,-2.49,29.72,10.32,19.25,0,3.24,22.47
15.55131,32.53211,2016,2,4,21.01,-1.1,32.49,11.48,21.27,0,3.63,22.2
15.55131,32.53211,2016,2,5,19.77,-3.52,32.79,13.03,22.11,0,3.01,17.48
15.55131,32.53211,2016,2,6,18.22,-3.22,31.02,12.8,21.2,0,3.05,18.77
15.55131,32.53211,2016,2,7,16.31,-2.37,28.4,12.09,19.33,0,3.29,22.71
15.55131,32.53211,2016,2,8,18.03,-4.93,28.11,10.08,18.19,0,2.65,19.7
15.55131,32.53211,2016,2,9,19.8,-5.79,29.58,9.78,19.08,0,2.47,17.36
15.55131,32.53211,2016,2,10,17.49,-7.25,28.12,10.63,18.51,0,2.15,15.64
15.55131,32.53211,2016,2,11,19.71,-4.09,29.45,9.74,19.16,0,2.9,20.23
15.55131,32.53211,2016,2,12,18.88,-3.64,30.65,11.78,20.34,0,3.04,19.73
15.55131,32.53211,2016,2,13,21.31,0.28,32.96,11.66,21.98,0,4.09,23.91
15.55131,32.53211,2016,2,14,18.85,4.64,34.28,15.43,24.55,0,5.53,27.66
15.55131,32.53211,2016,2,15,17.32,8,35.12,17.8,26.06,0,6.99,31.94
15.55131,32.53211,2016,2,16,12.3,11.67,31.85,19.54,25.86,0,9.05,41.78
15.55131,32.53211,2016,2,17,16.66,10.08,36.08,19.43,27.21,0,8.32,35.45
15.55131,32.53211,2016,2,18,17.2,7.47,36.35,19.15,26.9,0,7.18,31.16
15.55131,32.53211,2016,2,19,19.04,6.08,37.88,18.84,27.72,0,6.38,26.38
15.55131,32.53211,2016,2,20,19.04,6.37,38.49,19.45,28.39,0,6.56,26.07
15.55131,32.53211,2016,2,21,16.53,4.67,35.46,18.93,26.34,0,5.64,25.3
15.55131,32.53211,2016,2,22,13.96,-0.97,30.05,16.1,22.05,0,3.71,21.63
15.55131,32.53211,2016,2,23,17.65,-4.05,30.51,12.87,20.93,0,2.86,17.85
15.55131,32.53211,2016,2,24,20.19,-5.07,33.67,13.48,22.79,0,2.63,14.64
15.55131,32.53211,2016,2,25,20.39,-6.1,34.63,14.24,23.7,0,2.39,12.61
15.55131,32.53211,2016,2,26,20.96,-6.73,35.33,14.37,24.37,0,2.26,11.44
15.55131,32.53211,2016,2,27,21.11,-8.29,36.02,14.91,24.9,0,1.93,9.46
15.55131,32.53211,2016,2,28,21.85,-0.8,38.68,16.83,27.46,0,3.9,16.43
15.55131,32.53211,2016,2,29,18.77,5.39,39.36,20.59,29.17,0,6.2,23.63
15.55131,32.53211,2016,3,1,20.92,-2.14,39.92,19,28.8,0,3.45,13.42
15.55131,32.53211,2016,3,2,21.35,-3.36,40.12,18.77,28.69,0,3.08,12.01
15.55131,32.53211,2016,3,3,21.1,-4.19,39.82,18.72,28.75,0,2.83,11
15.55131,32.53211,2016,3,4,17.87,-0.05,36.72,18.84,26.89,0,3.93,17.07
15.55131,32.53211,2016,3,5,19.28,-3.38,37.32,18.04,26.92,0,3.01,13.08
15.55131,32.53211,2016,3,6,20.02,-4.54,37.91,17.89,27.29,0,2.75,11.66
15.55131,32.53211,2016,3,7,20.15,-6.04,38.19,18.04,27.69,0,2.4,9.95
15.55131,32.53211,2016,3,8,20.21,-8.47,38.8,18.59,28.24,0,1.89,7.6
15.55131,32.53211,2016,3,9,21.06,-7.76,41.42,20.36,30.45,0,2.04,7.22
15.55131,32.53211,2016,3,10,20.58,-5.06,43.13,22.55,32.58,0,2.62,8.19
15.55131,32.53211,2016,3,11,20.42,-0.45,43.7,23.28,33.39,0,3.85,11.49
15.55131,32.53211,2016,3,12,19.1,5.54,43.9,24.8,34.36,0,6.08,17.16
15.55131,32.53211,2016,3,13,13.62,8.05,39.16,25.54,32.04,0,7.03,22.61
15.55131,32.53211,2016,3,14,11.52,11.24,36.66,25.13,30.44,0,8.72,30.8
15.55131,32.53211,2016,3,15,12,8.25,36.48,24.48,30.45,0,7.14,25.25
15.55131,32.53211,2016,3,16,13.87,4.58,37.12,23.25,29.81,0,5.51,20.25
15.55131,32.53211,2016,3,17,14.95,0.13,36.69,21.74,28.89,0,3.99,15.49
15.55131,32.53211,2016,3,18,16.79,-1.26,37.42,20.63,28.72,0,3.6,14.12
15.55131,32.53211,2016,3,19,17.84,-0.8,38.31,20.47,29.05,0,3.73,14.32
15.55131,32.53211,2016,3,20,18.66,-1.43,39.73,21.07,30.13,0,3.55,12.79
15.55131,32.53211,2016,3,21,17.13,-1.51,38.45,21.31,29.25,0,3.5,13.3
15.55131,32.53211,2016,3,22,16.85,-6.44,34.95,18.1,25.9,0,2.34,10.83
15.55131,32.53211,2016,3,23,20.82,-9.27,35.22,14.4,24.77,0,1.76,8.69
15.55131,32.53211,2016,3,24,20.49,-5.99,37.69,17.2,27.18,0,2.41,10.29
15.55131,32.53211,2016,3,25,21.85,-3.73,40.84,18.99,29.91,0,2.94,10.7
15.55131,32.53211,2016,3,26,21.44,-3.46,43.48,22.03,32.79,0,3.02,9.34
15.55131,32.53211,2016,3,27,18.88,-3.29,45,26.12,34.87,0,3.12,8.59
15.55131,32.53211,2016,3,28,13.83,5.39,39.1,25.27,31.68,0,5.84,19.2
15.55131,32.53211,2016,3,29,15.51,-0.65,37.97,22.47,29.68,0,3.78,13.98
15.55131,32.53211,2016,3,30,15.68,-0.84,36.75,21.08,28.58,0,3.76,14.82
15.55131,32.53211,2016,3,31,15.68,-5.41,36.11,20.43,27.71,0,2.53,10.5
15.55131,32.53211,2016,4,1,18.09,-6.38,36.37,18.28,26.85,0,2.32,10.13
15.55131,32.53211,2016,4,2,20.86,-1.28,37.81,16.95,27.7,0,3.72,15.4
15.55131,32.53211,2016,4,3,18.68,0.33,39.25,20.57,29.83,0,4.06,14.85
15.55131,32.53211,2016,4,4,18.17,-0.6,39.68,21.5,30.42,0,3.8,13.46
15.55131,32.53211,2016,4,5,18.99,-7.47,39.99,21,30.1,0,2.09,7.54
15.55131,32.53211,2016,4,6,20.53,-9.64,40.31,19.78,30.02,0,1.66,6.03
15.55131,32.53211,2016,4,7,18.5,-6.75,40.6,22.1,30.92,0,2.23,7.69
15.55131,32.53211,2016,4,8,17.77,1.97,39.88,22.11,31.03,0,5.39,18.4
15.55131,32.53211,2016,4,9,18.35,-5,40.81,22.46,31.08,0,2.77,9.43
15.55131,32.53211,2016,4,10,21.16,-5.76,41.94,20.78,31.53,0,2.51,8.32
15.55131,32.53211,2016,4,11,19.61,2.91,42.92,23.31,33.37,0,5.01,14.97
15.55131,32.53211,2016,4,12,15.99,7.24,41.96,25.97,33.63,0,6.71,19.74
15.55131,32.53211,2016,4,13,14.18,-0.58,38.15,23.97,30.63,0,3.82,13.36
15.55131,32.53211,2016,4,14,16.16,-6.2,36.13,19.97,27.44,0,2.39,10.07
15.55131,32.53211,2016,4,15,18.51,-5.78,36.74,18.23,27.33,0,2.46,10.44
15.55131,32.53211,2016,4,16,15.69,-0.09,36.75,21.06,28.44,0,3.94,15.65
15.55131,32.53211,2016,4,17,17.7,-2.8,38.83,21.13,30.17,0,3.2,11.5
15.55131,32.53211,2016,4,18,16.59,0.18,39.35,22.76,31.3,0,4.23,14.25
15.55131,32.53211,2016,4,19,15.29,-3.72,39.74,24.45,31.24,0,2.99,10.11
15.55131,32.53211,2016,4,20,19.53,-6.68,39.57,20.05,29.78,0,2.25,8.27
15.55131,32.53211,2016,4,21,19.54,-7.62,40.34,20.8,30.58,0,2.06,7.26
15.55131,32.53211,2016,4,22,19.33,-8.88,41.03,21.7,31.05,0,1.83,6.28
15.55131,32.53211,2016,4,23,19.69,-2.42,41.49,21.8,32.19,0,3.6,11.5
15.55131,32.53211,2016,4,24,16.57,3.84,42.01,25.45,33.37,0,5.3,15.83
15.55131,32.53211,2016,4,25,18.13,0.09,42.27,24.13,33.14,0,4.01,12.12
15.55131,32.53211,2016,4,26,19.02,2.03,43.21,24.19,33.83,0,4.61,13.4
15.55131,32.53211,2016,4,27,17.83,6.75,43.28,25.45,34.84,0,6.56,18.03
15.55131,32.53211,2016,4,28,15.98,6.89,43.04,27.06,34.87,0,6.61,18.14
15.55131,32.53211,2016,4,29,16.07,-0.56,41.49,25.43,33.06,0,3.89,11.85
15.55131,32.53211,2016,4,30,18.06,-1.65,41.1,23.05,32.32,0,3.59,11.38
15.55131,32.53211,2016,5,1,16.47,7.32,41.63,25.17,33.77,0,6.82,19.91
15.55131,32.53211,2016,5,2,13.74,7.14,41.43,27.69,34.7,0,6.65,18.43
15.55131,32.53211,2016,5,3,14.54,10.26,42.31,27.77,35.06,0,8.47,23.02
15.55131,32.53211,2016,5,4,15.17,8.99,42.7,27.53,35.7,0,7.68,20.15
15.55131,32.53211,2016,5,5,12.37,16.03,41.59,29.23,35.14,0.01,12.2,32.92
15.55131,32.53211,2016,5,6,11.13,18.05,39.81,28.68,33.62,3.1,13.57,39.87
15.55131,32.53211,2016,5,7,13.47,16.07,40.34,26.87,33.31,0.74,12.23,36.62
15.55131,32.53211,2016,5,8,15.84,9.25,41.72,25.89,33.79,0,8.06,23.56
15.55131,32.53211,2016,5,9,16.11,8.04,42.26,26.14,34.23,0,7.2,20.54
15.55131,32.53211,2016,5,10,15.66,11.67,41.76,26.11,34.13,0.01,9.69,27.73
15.55131,32.53211,2016,5,11,14.56,12.07,41.8,27.24,34.3,0,9.99,28.33
15.55131,32.53211,2016,5,12,15.17,7.75,41.25,26.08,33.45,0.02,7.76,23.09
15.55131,32.53211,2016,5,13,18.13,1.37,41.55,23.41,32.94,0,4.41,13.54
15.55131,32.53211,2016,5,14,17.11,1.16,42.51,25.41,34.8,0,4.45,12.31
15.55131,32.53211,2016,5,15,16.54,3.03,43.89,27.35,35.73,0,5.04,13.25
15.55131,32.53211,2016,5,16,13.09,9.69,42.19,29.1,35.73,0,8.27,21.68
15.55131,32.53211,2016,5,17,14.91,17.2,43.3,28.39,35.66,0.19,13.09,34.31
15.55131,32.53211,2016,5,18,14.8,15.58,43.65,28.85,36.77,0.04,11.79,29.11
15.55131,32.53211,2016,5,19,13.07,15.27,43.74,30.67,37.32,0.03,11.66,27.93
15.55131,32.53211,2016,5,20,13.81,11.72,44.04,30.23,36.68,0,9.86,24.5
15.55131,32.53211,2016,5,21,14.64,7.37,43.22,28.58,35.06,0,8.07,21.98
15.55131,32.53211,2016,5,22,17.03,8.56,42.78,25.74,34.53,0,8.52,23.86
15.55131,32.53211,2016,5,23,16.57,9.52,43.6,27.04,35.5,0,8.99,23.88
15.55131,32.53211,2016,5,24,17.71,3.29,43.73,26.02,35.17,0,5.21,14.13
15.55131,32.53211,2016,5,25,16.38,3.66,42.61,26.22,34.28,0,5.26,14.98
15.55131,32.53211,2016,5,26,16.44,-3.56,39.86,23.42,31.85,0.01,3.11,10.18
15.55131,32.53211,2016,5,27,16.58,-4.69,40.3,23.71,31.86,0,2.99,9.77
15.55131,32.53211,2016,5,28,17.1,-3.07,40.6,23.51,32.21,0,3.23,10.34
15.55131,32.53211,2016,5,29,16.75,-1.68,40.33,23.58,32.16,0,3.46,11.11
15.55131,32.53211,2016,5,30,17.34,-1.95,40.17,22.83,31.85,0,3.39,11.1
15.55131,32.53211,2016,5,31,17.12,-2.82,41.83,24.7,33.22,0,3.15,9.53
15.55131,32.53211,2016,6,1,18.61,-3.19,42.92,24.31,33.72,0,3.06,9.01
15.55131,32.53211,2016,6,2,18.49,-3.17,44.08,25.59,34.65,0,3.09,8.61
15.55131,32.53211,2016,6,3,19.76,-2.94,44.98,25.21,35.32,0,3.14,8.42
15.55131,32.53211,2016,6,4,18.28,-1.51,45,26.72,36.16,0,3.55,9.08
15.55131,32.53211,2016,6,5,16.92,10.59,43.8,26.89,35.47,0,9.52,25.25
15.55131,32.53211,2016,6,6,11.58,17.93,40.53,28.96,34.58,0,13.46,37.51
15.55131,32.53211,2016,6,7,13.62,15.15,42.45,28.83,35.82,0,11.34,29.55
15.55131,32.53211,2016,6,8,13.75,17.48,42.54,28.78,35.5,0,13.14,34.78
15.55131,32.53211,2016,6,9,13.14,16.48,42.56,29.42,36.06,0,12.37,31.74
15.55131,32.53211,2016,6,10,12.89,16.56,42.13,29.24,35.78,0.11,12.45,32.46
15.55131,32.53211,2016,6,11,15,13.63,43.9,28.9,36.9,0,10.43,25.61
15.55131,32.53211,2016,6,12,14.85,11.25,44.52,29.67,37.59,0,9.17,21.69
15.55131,32.53211,2016,6,13,15.03,13.06,43.94,28.91,37.18,0,10.27,24.81
15.55131,32.53211,2016,6,14,12.28,16.06,42.88,30.6,36.1,0.04,12.22,31.3
15.55131,32.53211,2016,6,15,11.29,18.14,39.48,28.19,33.67,0.13,13.69,40.13
15.55131,32.53211,2016,6,16,11.29,17.8,38.78,27.5,33.42,0.02,13.32,39.59
15.55131,32.53211,2016,6,17,13.31,15.8,40.93,27.62,33.94,0,12.03,34.71
15.55131,32.53211,2016,6,18,13.38,15.65,40.77,27.39,34.05,0.01,11.77,33.77
15.55131,32.53211,2016,6,19,11.6,16.51,39.01,27.41,33.08,0.01,12.3,37.3
15.55131,32.53211,2016,6,20,11.64,16.39,38.09,26.44,32.21,0.31,12.2,38.93
15.55131,32.53211,2016,6,21,14.28,15.18,40.34,26.07,33.5,0.01,11.39,33.76
15.55131,32.53211,2016,6,22,13.76,13.65,41.52,27.76,34.84,0,10.52,28.92
15.55131,32.53211,2016,6,23,11.75,15.63,39.94,28.19,34.1,0.03,11.78,33.74
15.55131,32.53211,2016,6,24,13.24,15.65,40.97,27.74,34.39,0,11.83,33.26
15.55131,32.53211,2016,6,25,11.88,16.56,39.97,28.09,33.97,0.02,12.43,35.79
15.55131,32.53211,2016,6,26,13.02,17.46,40.8,27.77,33.99,7.85,13.14,37.86
15.55131,32.53211,2016,6,27,12.15,18.32,39,26.85,32.4,1.33,13.94,43.9
15.55131,32.53211,2016,6,28,12.8,16.86,39.02,26.22,32.44,0,12.73,39.98
15.55131,32.53211,2016,6,29,14.35,12.94,40.49,26.14,33.22,0,10.07,30.34
15.55131,32.53211,2016,6,30,13.51,11.76,39.97,26.46,33.07,0,9.36,28.46
15.55131,32.53211,2016,7,1,14.66,8.85,41.18,26.52,33.64,0,7.67,22.61
15.55131,32.53211,2016,7,2,16.37,8.23,42.03,25.66,33.94,0,7.51,21.74
15.55131,32.53211,2016,7,3,16.29,6.38,42.65,26.36,34.9,0,6.39,17.55
15.55131,32.53211,2016,7,4,15.44,7.43,42.64,27.2,35.4,0,6.89,18.39
15.55131,32.53211,2016,7,5,13.47,12.6,41.51,28.04,34.71,0.02,9.91,27.41
15.55131,32.53211,2016,7,6,15.23,11.31,42.24,27,34.73,0,9.09,25.12
15.55131,32.53211,2016,7,7,11.43,17.34,39.97,28.54,34.05,0.07,13.01,37.3
15.55131,32.53211,2016,7,8,9.21,19.1,35.99,26.78,30.72,4.86,14.46,50.08
15.55131,32.53211,2016,7,9,11.23,18.95,36.52,25.28,30.84,0.01,14.36,49.38
15.55131,32.53211,2016,7,10,9.86,19.2,36.29,26.44,31.17,3.47,14.58,49.23
15.55131,32.53211,2016,7,11,3.69,23.11,28.16,24.47,26.29,75.68,18.5,82.64
15.55131,32.53211,2016,7,12,8.63,21.38,32.43,23.8,27.77,0.86,16.65,68.33
15.55131,32.53211,2016,7,13,10.2,20.47,33.83,23.63,28.64,2.35,15.72,61.4
15.55131,32.53211,2016,7,14,9.5,20.69,33.83,24.32,28.72,1.45,15.96,61.95
15.55131,32.53211,2016,7,15,10.93,20.09,34.96,24.03,29.04,4.61,15.4,58.65
15.55131,32.53211,2016,7,16,8.43,21.68,32.78,24.35,28.04,11.09,16.96,68.42
15.55131,32.53211,2016,7,17,13.24,20.54,36.77,23.54,29.86,1.16,15.86,57.61
15.55131,32.53211,2016,7,18,13.29,20.28,37.72,24.43,30.65,0.2,15.65,54.22
15.55131,32.53211,2016,7,19,8.02,21.06,33.55,25.53,28.86,0.49,16.4,63.02
15.55131,32.53211,2016,7,20,11.93,19.82,36.19,24.26,29.73,0.17,15.22,55.75
15.55131,32.53211,2016,7,21,9.35,19.51,34.07,24.72,28.9,0.03,14.85,57.09
15.55131,32.53211,2016,7,22,13.39,18.81,37.31,23.92,30.46,0.01,14.25,50.04
15.55131,32.53211,2016,7,23,12.8,19.27,37.37,24.57,30.89,0,14.73,50.39
15.55131,32.53211,2016,7,24,9.76,15.45,35.48,25.72,29.76,0.03,11.81,43.11
15.55131,32.53211,2016,7,25,13.11,16.45,36.03,22.92,29.41,0.05,12.33,45.99
15.55131,32.53211,2016,7,26,12.84,18.49,37.02,24.18,30.55,0.08,13.99,48.83
15.55131,32.53211,2016,7,27,9.47,19.7,33.84,24.37,28.17,1.97,15.07,60.32
15.55131,32.53211,2016,7,28,11.44,20.28,34.51,23.07,28.35,4.06,15.65,61.86
